surgery,age,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,outcome,surgical_lesion,cp_data,lesion_1_site,lesion_1_type,lesion_1_subtype,lesion_1_specific,num_lesions
0,0,38.0,42.0,40.0,0.0,2.0,4,1,1,1,0.0,1.0,0.0,5.0,1.0,2.0,45.0,7.5,0,2.3,2,0,0,4,3,2,4,0
0,0,38.2,64.0,12.0,1.0,2.0,6,1,2,3,1.0,2.0,0.0,5.0,2.0,2.0,44.0,7.5,1,2.3,2,0,1,2,2,0,0,1
1,0,38.2,64.0,25.0,0.0,2.0,0,2,4,2,1.0,0.0,0.0,5.0,1.0,2.0,35.0,58.0,1,1.0,2,1,0,3,1,0,3,0
1,0,38.3,42.0,24.0,0.0,2.0,0,1,3,2,1.0,1.0,0.0,5.0,1.0,2.0,40.0,8.5,0,2.3,0,1,0,6,3,2,8,0
0,0,39.5,60.0,10.0,0.0,2.0,0,0,1,1,1.0,1.0,0.0,5.0,1.0,2.0,38.0,56.0,3,2.3,2,0,0,2,2,0,0,1
1,0,38.0,66.0,20.0,1.0,1.0,2,1,0,1,0.0,0.0,0.0,5.0,1.0,2.0,46.0,46.0,2,2.0,1,1,0,9,1,0,7,0
1,0,38.7,76.0,25.0,1.0,2.0,5,0,1,1,1.0,1.0,1.0,5.0,0.0,1.0,50.0,8.0,0,2.3,2,1,1,1,1,0,1,0
1,0,39.4,120.0,48.0,0.0,2.0,5,1,3,1,2.0,0.0,0.0,5.0,0.0,2.0,56.0,64.0,3,2.0,1,0,0,5,4,0,0,0
1,0,38.3,40.0,18.0,1.0,2.0,4,1,1,3,0.0,1.0,0.0,5.0,3.0,0.0,43.0,5.9,3,2.3,2,0,1,2,2,0,0,1
0,0,38.2,44.0,24.0,1.0,2.0,4,1,1,1,0.0,1.0,0.0,5.0,1.0,0.0,45.0,6.3,0,2.3,2,0,0,4,3,2,4,0
1,0,38.4,104.0,40.0,1.0,2.0,2,1,2,0,1.0,1.0,2.0,6.5,1.0,1.0,55.0,8.5,0,2.3,2,1,0,1,3,1,2,0
1,0,38.2,65.0,24.0,0.0,2.0,0,0,0,2,3.0,2.0,0.0,5.0,1.0,2.0,45.0,7.5,0,2.3,1,1,0,4,1,0,3,0
0,0,37.5,44.0,20.0,1.0,2.0,2,1,3,3,0.0,1.0,0.0,5.0,2.0,2.0,35.0,7.2,0,2.3,2,0,0,2,2,0,0,1
0,0,39.0,86.0,16.0,0.0,1.0,5,2,1,1,2.0,1.0,1.0,5.0,1.0,2.0,68.0,5.8,2,6.0,0,1,1,7,4,0,0,0
1,0,38.5,129.0,48.0,0.0,1.0,2,1,2,0,2.0,0.0,2.0,2.0,1.0,2.0,57.0,66.0,2,2.0,2,1,0,1,1,0,9,0
1,0,38.2,104.0,25.0,0.0,1.0,5,0,2,0,2.0,1.0,2.0,5.0,0.0,1.0,69.0,8.6,1,3.4,0,1,1,1,1,0,6,0
0,0,38.2,64.0,25.0,0.0,0.0,3,2,4,2,3.0,1.0,0.0,5.0,1.0,2.0,45.0,7.5,0,2.3,0,1,1,4,4,0,0,0
1,0,38.2,64.0,25.0,0.0,2.0,0,2,3,2,1.0,1.0,0.0,5.0,1.0,2.0,45.0,7.5,0,2.3,2,1,0,1,1,0,1,0
1,0,38.2,60.0,30.0,1.0,2.0,2,1,1,1,0.0,1.0,0.0,5.0,1.0,2.0,48.0,66.0,0,2.3,2,1,0,9,3,2,5,0
1,0,38.2,68.0,14.0,0.0,2.0,1,1,4,2,1.0,1.0,0.0,4.3,1.0,2.0,45.0,7.5,1,2.8,0,1,1,3,1,0,3,0
1,0,38.2,60.0,30.0,0.0,1.0,1,0,0,0,3.0,0.0,0.0,5.0,0.0,2.0,45.0,70.0,2,2.0,2,1,0,9,3,2,4,0
0,0,38.5,100.0,25.0,0.0,1.0,5,0,4,1,3.0,1.0,0.0,5.0,0.0,2.0,45.0,7.5,0,2.3,1,0,1,5,3,2,4,0
1,0,38.4,84.0,30.0,0.0,2.0,5,0,4,1,2.0,1.0,2.0,6.5,0.0,1.0,47.0,7.5,2,2.3,0,1,0,1,0,0,0,0
0,0,37.8,48.0,14.0,0.0,2.0,4,1,1,2,1.0,0.0,2.0,5.3,2.0,2.0,35.0,7.5,0,2.3,2,0,1,4,3,2,4,0
1,0,38.0,64.0,24.0,0.0,1.0,3,0,0,2,3.0,0.0,0.0,5.0,1.0,2.0,68.0,7.8,0,2.3,0,1,0,1,1,0,3,0
0,0,37.8,56.0,16.0,1.0,2.0,6,1,2,3,0.0,1.0,0.0,5.0,2.0,2.0,44.0,68.0,3,1.0,2,0,0,2,2,0,0,1
0,0,38.2,68.0,32.0,2.0,2.0,6,1,5,3,0.0,2.0,0.0,5.0,2.0,0.0,43.0,65.0,0,2.3,2,0,0,2,2,0,0,1
1,0,38.5,120.0,60.0,0.0,1.0,3,0,3,1,1.0,1.0,0.0,5.0,1.0,2.0,54.0,7.5,0,2.3,2,1,0,7,4,0,0,0
1,0,39.3,64.0,90.0,2.0,1.0,4,1,3,1,0.0,0.0,1.0,5.0,1.0,2.0,39.0,6.7,0,2.3,2,1,0,1,3,2,10,0
1,0,38.4,80.0,30.0,0.0,1.0,4,1,1,1,2.0,2.0,2.0,5.0,0.0,2.0,32.0,6.1,2,4.3,2,1,1,6,1,0,7,0
1,0,38.5,60.0,25.0,1.0,2.0,0,1,3,3,0.0,1.0,0.0,5.0,1.0,2.0,33.0,53.0,3,2.3,2,1,0,3,3,2,4,0
1,0,38.3,60.0,16.0,0.0,2.0,4,1,2,3,0.0,1.0,1.0,3.0,2.0,1.0,30.0,6.0,3,3.0,2,1,0,4,3,2,10,0
1,0,37.1,40.0,8.0,0.0,2.0,1,1,1,1,0.0,0.0,0.0,5.0,1.0,2.0,23.0,6.7,2,2.3,2,1,1,4,3,3,8,0
0,1,38.2,100.0,44.0,2.0,2.0,4,1,4,3,0.0,1.0,0.0,5.0,2.0,2.0,37.0,4.7,0,2.3,2,0,0,6,3,2,4,0
1,0,38.2,48.0,18.0,1.0,2.0,4,1,1,1,2.0,0.0,1.0,5.0,0.0,2.0,48.0,74.0,3,2.0,2,1,0,7,3,2,4,0
1,0,38.2,60.0,48.0,0.0,1.0,1,0,4,1,3.0,1.0,0.0,5.0,1.0,2.0,58.0,7.6,0,2.3,0,1,0,4,1,0,3,0
0,0,37.9,88.0,24.0,1.0,2.0,6,1,2,4,0.0,1.0,0.0,5.0,0.0,0.0,37.0,56.0,0,2.3,2,0,0,2,2,0,0,1
0,0,38.0,44.0,12.0,0.0,2.0,4,2,3,3,1.0,1.0,0.0,5.0,2.0,2.0,42.0,64.0,0,2.3,2,0,0,2,2,0,0,1
0,0,38.5,60.0,20.0,1.0,2.0,5,0,2,4,0.0,1.0,0.0,5.0,3.0,2.0,63.0,7.5,1,2.3,1,0,1,4,2,0,0,0
0,0,38.5,96.0,36.0,0.0,1.0,0,0,2,0,1.0,0.0,1.0,5.0,0.0,2.0,70.0,8.5,0,2.3,0,1,1,5,4,0,0,0
0,0,38.3,60.0,20.0,1.0,2.0,4,0,5,1,0.0,1.0,0.0,5.0,1.0,2.0,34.0,66.0,0,2.3,2,0,0,2,2,0,0,1
0,0,38.5,60.0,40.0,0.0,2.0,6,1,2,3,1.0,1.0,0.0,5.0,1.0,2.0,49.0,59.0,0,2.3,2,0,0,2,2,0,0,1
1,0,37.3,48.0,12.0,1.0,2.0,2,1,1,3,2.0,1.0,0.0,5.0,1.0,2.0,40.0,6.6,1,2.3,2,1,1,4,1,0,3,0
1,0,38.5,86.0,25.0,1.0,2.0,2,1,4,0,2.0,1.0,0.0,5.0,1.0,2.0,45.0,7.4,3,3.4,0,1,1,4,1,0,7,0
1,0,37.5,48.0,40.0,0.0,2.0,0,2,3,2,1.0,0.0,0.0,5.0,1.0,2.0,41.0,55.0,2,2.0,1,1,0,1,1,0,1,0
0,0,37.2,36.0,9.0,1.0,2.0,4,1,2,1,0.0,1.0,0.0,5.0,0.0,0.0,35.0,5.7,0,2.3,2,0,0,4,3,2,10,0
1,0,39.2,64.0,23.0,0.0,2.0,2,1,4,0,1.0,1.0,0.0,5.0,1.0,2.0,36.0,6.6,3,3.0,2,1,1,4,3,2,3,0
0,0,38.5,100.0,25.0,0.0,1.0,5,0,4,1,3.0,1.0,0.0,5.0,0.0,2.0,45.0,7.5,0,2.3,1,0,0,3,3,1,2,0
1,0,38.5,96.0,30.0,2.0,1.0,1,0,4,0,2.0,1.0,0.0,5.0,1.0,2.0,50.0,65.0,0,2.3,2,1,0,9,3,2,4,0
1,0,38.2,64.0,25.0,0.0,2.0,0,2,3,2,1.0,1.0,0.0,5.0,1.0,2.0,45.0,8.7,0,2.3,0,1,0,1,1,0,1,0
1,0,37.8,88.0,80.0,0.0,1.0,5,0,3,1,2.0,1.0,2.0,5.0,0.0,2.0,64.0,89.0,0,2.3,1,1,0,4,1,0,3,0
0,0,37.5,44.0,10.0,0.0,2.0,4,1,1,3,1.0,1.0,0.0,5.0,1.0,2.0,43.0,51.0,3,1.0,2,0,0,2,2,0,0,1
1,0,37.9,68.0,20.0,0.0,2.0,6,1,2,0,1.0,1.0,0.0,5.0,2.0,2.0,45.0,4.0,2,2.8,0,1,1,7,4,0,0,0
1,0,38.0,86.0,24.0,0.0,1.0,1,1,2,0,3.0,0.0,0.0,5.0,0.0,2.0,45.0,5.5,3,10.1,0,1,1,4,3,2,4,0
1,1,38.9,120.0,30.0,1.0,1.0,6,0,1,1,2.0,2.0,0.0,3.0,1.0,2.0,47.0,6.3,3,2.3,2,0,0,1,3,1,2,0
1,0,37.6,45.0,12.0,0.0,2.0,2,1,3,4,1.0,1.0,0.0,5.0,2.0,1.0,39.0,7.0,1,1.5,2,1,1,1,3,2,5,0
0,0,38.6,56.0,32.0,2.0,2.0,4,1,5,3,0.0,1.0,0.0,5.0,3.0,2.0,40.0,7.0,1,2.1,2,0,1,2,2,0,0,1
1,0,37.8,40.0,12.0,1.0,2.0,4,1,5,4,0.0,1.0,0.0,5.0,2.0,2.0,38.0,7.0,0,2.3,2,1,0,4,3,2,4,0
0,0,38.2,64.0,25.0,0.0,2.0,0,2,3,2,1.0,1.0,0.0,5.0,1.0,2.0,45.0,7.5,0,2.3,2,0,0,2,2,0,0,1
1,0,38.0,76.0,18.0,0.0,2.0,0,0,3,2,1.0,1.0,0.0,5.0,1.0,2.0,71.0,11.0,0,2.3,2,1,1,1,1,0,7,0
1,0,38.1,40.0,36.0,1.0,2.0,6,1,2,4,1.0,1.0,0.0,5.0,1.0,2.0,45.0,7.5,0,2.3,1,1,0,4,3,2,5,0
1,0,38.2,52.0,28.0,0.0,1.0,1,1,1,0,2.0,1.0,0.0,5.0,0.0,1.0,37.0,8.1,0,2.3,2,1,0,1,3,2,4,0
1,0,39.2,88.0,58.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,5.0,1.0,2.0,45.0,7.5,1,2.0,1,0,0,4,1,0,3,0
1,0,38.5,92.0,40.0,0.0,1.0,0,1,2,0,2.0,1.0,0.0,5.0,0.0,2.0,46.0,67.0,1,2.0,2,1,0,1,1,0,1,0
1,0,38.2,112.0,13.0,0.0,0.0,1,1,2,1,0.0,1.0,0.0,4.5,0.0,1.0,60.0,6.3,2,2.3,2,1,1,1,1,0,3,0
1,0,37.7,66.0,12.0,1.0,2.0,2,1,1,1,1.0,1.0,0.0,5.0,0.0,1.0,31.5,6.2,1,1.6,2,1,1,1,1,0,1,0
1,0,38.8,50.0,14.0,1.0,2.0,4,1,1,3,0.0,0.0,0.0,5.0,1.0,2.0,38.0,58.0,0,2.3,2,1,0,4,3,2,4,0
0,0,38.4,54.0,24.0,1.0,2.0,4,1,5,1,0.0,1.0,0.0,5.0,1.0,2.0,49.0,7.2,3,8.0,2,0,1,4,3,2,4,0
1,0,39.2,120.0,20.0,0.0,1.0,5,0,2,1,2.0,0.0,2.0,5.0,1.0,1.0,60.0,8.8,2,2.3,0,1,0,1,1,0,3,0
1,1,38.2,64.0,25.0,0.0,2.0,0,2,3,2,1.0,1.0,0.0,5.0,1.0,2.0,45.0,6.5,1,2.3,2,1,1,8,2,0,0,0
1,0,37.3,90.0,40.0,0.0,2.0,3,0,0,0,2.0,1.0,1.0,5.0,2.0,2.0,65.0,50.0,2,2.0,1,1,0,4,1,0,3,0
1,1,38.5,120.0,70.0,0.0,2.0,0,2,3,3,1.0,1.0,0.0,5.0,2.0,2.0,35.0,54.0,3,1.0,2,1,0,3,1,0,3,0
1,0,38.5,104.0,40.0,0.0,1.0,0,1,4,1,3.0,1.0,0.0,5.0,1.0,2.0,45.0,7.5,0,2.3,2,1,0,1,3,1,2,0
0,0,39.5,92.0,28.0,0.0,1.0,3,1,0,0,0.0,1.0,2.0,5.0,0.0,2.0,72.0,6.4,0,3.6,0,0,0,4,0,0,0,0
1,0,38.5,30.0,18.0,0.0,2.0,0,2,3,2,1.0,1.0,0.0,5.0,1.0,2.0,40.0,7.7,0,2.3,2,1,0,1,3,2,8,0
1,0,38.3,72.0,30.0,0.0,1.0,2,0,1,1,2.0,1.0,0.0,5.0,1.0,2.0,43.0,7.0,1,3.9,2,1,1,4,3,2,8,0
0,0,37.5,48.0,30.0,0.0,2.0,2,1,3,4,0.0,0.0,0.0,5.0,2.0,0.0,48.0,8.6,0,2.3,2,0,0,3,2,0,0,0
1,0,38.1,52.0,24.0,1.0,2.0,5,1,4,1,0.0,1.0,2.0,7.0,2.0,2.0,54.0,7.5,1,2.6,0,1,1,1,1,0,9,0
0,0,38.2,42.0,26.0,1.0,2.0,4,1,1,3,1.0,1.0,0.0,5.0,2.0,2.0,36.0,6.9,0,2.3,2,0,0,4,3,2,4,0
0,0,37.9,54.0,42.0,2.0,2.0,5,1,1,3,0.0,1.0,0.0,5.0,1.0,2.0,47.0,54.0,2,1.0,2,0,0,2,2,0,0,1
0,0,36.1,88.0,25.0,0.0,1.0,2,1,1,1,1.0,1.0,2.0,5.0,1.0,1.0,45.0,7.0,2,4.8,1,1,1,1,1,0,7,0
1,0,38.1,70.0,22.0,0.0,2.0,0,1,0,1,1.0,1.0,0.0,5.0,1.0,2.0,36.0,65.0,0,2.3,1,1,0,4,1,0,3,0
1,0,38.0,90.0,30.0,0.0,1.0,1,0,0,0,3.0,1.0,0.0,5.0,0.0,2.0,55.0,6.1,0,2.3,0,1,0,4,1,0,3,0
1,0,38.2,52.0,16.0,1.0,2.0,6,1,5,4,0.0,0.0,0.0,5.0,2.0,2.0,43.0,8.1,0,2.3,2,0,1,2,2,0,0,1
1,0,38.2,36.0,32.0,1.0,2.0,1,1,0,1,2.0,1.0,2.0,4.0,1.0,1.0,41.0,5.9,0,2.3,0,1,0,1,1,0,3,0
1,0,38.4,92.0,20.0,1.0,2.0,0,0,3,1,2.0,1.0,0.0,5.0,2.0,2.0,45.0,7.5,0,2.3,2,1,1,1,1,0,1,0
1,1,38.2,124.0,88.0,1.0,1.0,6,1,2,1,3.0,1.0,0.0,5.0,1.0,2.0,47.0,8.0,3,2.3,2,1,1,8,4,0,0,0
0,0,38.2,96.0,25.0,0.0,1.0,2,0,0,0,3.0,1.0,0.0,5.0,0.0,2.0,60.0,7.5,0,2.3,0,1,0,3,3,2,10,0
1,0,37.6,68.0,32.0,0.0,2.0,2,1,4,4,3.0,1.0,1.0,6.5,2.0,2.0,47.0,7.2,3,2.3,2,1,0,4,1,0,7,0
1,0,38.1,88.0,24.0,0.0,1.0,1,1,0,0,2.0,1.0,0.0,5.0,1.0,1.0,41.0,4.6,0,2.3,0,1,0,1,1,0,7,0
1,0,38.0,108.0,60.0,2.0,1.0,1,1,4,1,2.0,1.0,0.0,5.0,1.0,1.0,45.0,7.5,2,2.3,2,1,0,1,1,0,3,0
0,0,38.2,48.0,25.0,2.0,2.0,4,0,1,1,0.0,1.0,0.0,5.0,1.0,2.0,34.0,6.6,0,2.3,2,0,0,4,3,2,4,0
1,0,39.3,100.0,51.0,0.0,0.0,3,1,2,0,0.0,0.0,2.0,2.0,1.0,1.0,66.0,13.0,2,2.0,1,1,0,1,3,2,8,0
0,0,36.6,42.0,18.0,0.0,1.0,6,1,5,0,0.0,0.0,0.0,5.0,1.0,2.0,52.0,7.1,0,2.3,0,1,0,7,3,2,4,0
1,1,38.8,124.0,36.0,0.0,2.0,6,1,2,1,3.0,0.0,0.0,5.0,0.0,1.0,50.0,7.6,2,2.3,0,1,1,1,1,0,1,0
0,0,38.2,112.0,24.0,0.0,1.0,1,0,0,0,1.0,1.0,0.0,5.0,0.0,2.0,40.0,5.3,2,2.6,2,0,1,3,2,0,0,0
1,0,38.2,80.0,25.0,0.0,1.0,2,1,4,0,3.0,1.0,0.0,5.0,0.0,2.0,43.0,70.0,0,2.3,2,1,0,4,3,2,4,0
1,1,38.8,184.0,84.0,1.0,2.0,4,1,4,3,2.0,1.0,0.0,5.0,3.0,2.0,33.0,3.3,0,2.3,0,1,0,6,3,2,4,0
1,0,37.5,72.0,25.0,2.0,2.0,4,1,2,3,0.0,0.0,0.0,5.0,2.0,2.0,35.0,65.0,1,2.0,1,1,0,6,1,0,7,0
1,0,38.7,96.0,28.0,0.0,1.0,1,1,3,0,1.0,1.0,2.0,7.5,1.0,2.0,64.0,9.0,0,2.3,0,1,1,1,1,0,3,0
0,0,37.5,52.0,12.0,1.0,2.0,4,1,2,1,1.0,1.0,0.0,5.0,1.0,2.0,36.0,61.0,3,1.0,2,0,0,2,2,0,0,1
1,0,40.8,72.0,42.0,0.0,1.0,4,1,2,1,0.0,1.0,0.0,5.0,1.0,2.0,54.0,7.4,2,2.3,0,1,1,0,4,0,0,0
0,0,38.0,40.0,25.0,0.0,2.0,4,1,4,1,1.0,0.0,0.0,5.0,0.0,2.0,37.0,69.0,0,2.3,2,0,0,2,2,0,0,1
0,0,38.4,48.0,16.0,2.0,2.0,4,1,5,2,1.0,1.0,0.0,5.0,1.0,2.0,39.0,6.5,0,2.3,2,0,1,4,3,2,4,0
0,1,38.6,88.0,28.0,0.0,2.0,0,2,3,2,1.0,1.0,0.0,5.0,1.0,2.0,35.0,5.9,0,2.3,2,0,0,2,2,0,0,1
1,0,37.1,75.0,36.0,0.0,2.0,2,0,4,0,1.0,1.0,2.0,5.0,0.0,1.0,48.0,7.4,2,3.2,0,1,1,5,1,1,0,0
1,0,38.3,44.0,21.0,0.0,2.0,6,1,1,1,2.0,1.0,0.0,5.0,2.0,2.0,44.0,6.5,1,4.4,2,1,1,1,1,0,7,0
0,0,38.2,56.0,68.0,0.0,2.0,4,1,1,1,0.0,1.0,0.0,5.0,2.0,2.0,40.0,6.0,0,2.3,1,1,0,7,1,0,9,0
0,0,38.6,68.0,20.0,2.0,2.0,2,1,1,1,1.0,0.0,0.0,5.0,2.0,2.0,38.0,6.5,3,2.3,2,0,1,7,3,1,2,0
0,0,38.3,54.0,18.0,0.0,2.0,6,1,2,1,1.0,1.0,2.0,5.4,1.0,1.0,44.0,7.2,2,2.3,2,0,1,1,3,1,2,0
1,0,38.2,42.0,20.0,0.0,2.0,4,1,3,1,1.0,1.0,0.0,5.0,1.0,2.0,47.0,60.0,0,2.3,2,0,0,2,2,0,0,1
1,0,39.3,64.0,90.0,2.0,1.0,4,1,3,1,0.0,0.0,1.0,6.5,2.0,2.0,39.0,6.7,0,2.3,2,1,0,4,3,2,10,0
1,0,37.5,60.0,50.0,0.0,1.0,4,1,1,1,1.0,1.0,1.0,3.5,1.0,1.0,35.0,6.5,0,2.3,0,1,0,1,1,0,7,0
1,0,37.7,80.0,25.0,0.0,1.0,3,1,0,0,0.0,1.0,2.0,5.0,1.0,0.0,50.0,55.0,2,2.0,2,1,0,3,1,0,9,0
1,0,38.2,100.0,30.0,0.0,1.0,1,0,0,0,3.0,2.0,2.0,5.0,0.0,1.0,52.0,6.6,0,2.3,2,1,0,1,3,1,2,0
1,0,37.7,120.0,28.0,0.0,1.0,2,1,0,1,2.0,0.0,0.0,5.0,1.0,2.0,65.0,7.0,2,2.3,0,1,1,3,1,0,3,0
1,0,38.2,76.0,25.0,0.0,1.0,0,2,3,0,3.0,1.0,0.0,5.0,1.0,2.0,45.0,7.5,0,2.3,1,1,0,0,3,1,2,0
1,1,38.8,150.0,50.0,1.0,1.0,3,0,0,1,1.0,0.0,0.0,5.0,1.0,2.0,50.0,6.2,0,2.3,0,1,0,3,1,0,6,0
1,0,38.0,36.0,16.0,0.0,2.0,4,1,4,4,1.0,2.0,2.0,2.0,1.0,2.0,37.0,75.0,1,1.0,1,0,0,4,3,2,4,0
0,0,36.9,50.0,40.0,2.0,1.0,2,1,5,1,1.0,2.0,0.0,7.0,1.0,2.0,37.5,6.5,0,2.3,2,0,0,4,3,2,4,0
0,0,37.8,40.0,16.0,1.0,2.0,4,1,5,3,0.0,1.0,0.0,5.0,2.0,0.0,37.0,6.8,0,2.3,2,0,0,2,2,0,0,1
0,0,38.2,56.0,40.0,0.0,1.0,4,1,2,0,2.0,1.0,1.0,7.5,1.0,2.0,47.0,7.2,3,2.5,2,0,1,10,0,0,0,0
1,0,38.6,48.0,12.0,0.0,2.0,4,2,5,3,1.0,1.0,0.0,5.0,1.0,2.0,36.0,67.0,0,2.3,2,0,0,2,2,0,0,1
0,0,40.0,78.0,25.0,0.0,1.0,5,1,2,1,0.0,0.0,0.0,5.0,0.0,0.0,66.0,6.5,0,2.3,0,1,1,10,4,0,0,0
1,0,38.2,70.0,16.0,0.0,0.0,5,0,2,1,1.0,1.0,0.0,5.0,0.0,2.0,60.0,7.5,0,2.3,0,1,0,5,4,0,0,0
1,0,38.2,72.0,18.0,0.0,2.0,0,2,3,2,1.0,1.0,0.0,5.0,1.0,2.0,35.0,6.4,0,2.3,2,1,0,4,3,1,2,0
0,0,38.5,54.0,25.0,1.0,2.0,4,1,1,3,0.0,1.0,0.0,5.0,2.0,2.0,40.0,6.8,1,7.0,2,0,1,2,2,0,0,1
1,0,38.5,66.0,24.0,1.0,2.0,4,1,1,1,0.0,1.0,0.0,5.0,0.0,2.0,40.0,6.7,3,2.3,2,1,1,4,3,2,10,0
0,0,37.8,82.0,12.0,0.0,2.0,4,0,4,2,2.0,0.0,2.0,5.0,1.0,2.0,50.0,7.0,0,2.3,1,1,0,1,1,0,3,0
0,1,39.5,84.0,30.0,0.0,2.0,0,1,3,2,1.0,1.0,0.0,5.0,1.0,2.0,28.0,5.0,0,2.3,2,0,0,2,2,0,0,1
1,0,38.2,64.0,25.0,0.0,2.0,0,2,3,2,1.0,1.0,0.0,5.0,1.0,2.0,45.0,7.5,0,2.3,2,1,0,1,3,1,2,0
1,0,38.0,50.0,36.0,0.0,2.0,4,1,1,4,1.0,1.0,0.0,5.0,1.0,2.0,39.0,6.6,3,5.3,2,1,1,10,4,0,0,0
0,0,38.6,45.0,16.0,2.0,2.0,6,1,5,3,1.0,1.0,0.0,5.0,2.0,0.0,43.0,58.0,0,2.3,2,0,0,2,2,0,0,1
1,0,38.9,80.0,44.0,0.0,1.0,2,1,2,1,2.0,1.0,1.0,7.0,1.0,0.0,54.0,6.5,2,2.3,0,1,0,6,3,2,4,0
1,0,37.0,66.0,20.0,1.0,1.0,6,1,4,1,2.0,0.0,0.0,5.0,2.0,2.0,35.0,6.9,1,2.3,0,1,0,4,3,2,10,0
1,0,38.2,78.0,24.0,0.0,1.0,2,1,3,1,1.0,1.0,0.0,5.0,1.0,1.0,43.0,62.0,0,2.0,1,0,0,1,1,0,7,0
0,0,38.5,40.0,16.0,1.0,2.0,4,1,2,3,0.0,1.0,0.0,5.0,1.0,2.0,37.0,67.0,0,2.3,2,0,0,2,2,0,0,1
1,0,38.2,120.0,70.0,0.0,2.0,1,0,2,0,1.0,1.0,0.0,5.0,1.0,2.0,55.0,65.0,0,2.3,1,0,0,4,1,0,3,0
0,0,37.2,72.0,24.0,0.0,2.0,1,0,4,1,2.0,2.0,0.0,5.0,0.0,1.0,44.0,7.5,2,3.3,1,1,1,1,1,0,1,0
1,0,37.5,72.0,30.0,0.0,1.0,1,1,4,0,2.0,1.0,0.0,5.0,1.0,2.0,60.0,6.8,0,2.3,0,1,0,4,1,0,3,0
1,0,36.5,100.0,24.0,0.0,1.0,2,1,1,1,2.0,2.0,0.0,5.0,0.0,1.0,50.0,6.0,2,3.4,2,1,1,1,1,0,1,0
1,0,37.2,40.0,20.0,0.0,2.0,0,2,3,2,1.0,1.0,0.0,5.0,0.0,0.0,36.0,62.0,3,1.0,1,0,0,9,3,2,5,0
